sim_index,strategy,total_time_s,pit_stop_count,sc_laps
40866,A,6142.177531537577,2,50
40867,A,6144.648149896462,2,53
40868,A,6143.08483531005,2,36
40869,A,6146.582917225626,2,36
40870,A,6139.512147948873,2,51
40871,A,6139.530396715155,2,39
40872,A,6139.070208556902,2,39
40873,A,6143.809999397968,2,41
40874,A,6146.263286005689,2,47
40875,A,6166.845015298949,2,55
40876,A,6137.288380025878,2,45
40877,A,6146.454949359456,2,38
40878,A,6132.131413557073,2,42
40879,A,6142.272425579475,2,42
40880,A,6141.71861386933,2,51
40881,A,6153.171458743849,2,49
40882,A,6132.748609475625,2,44
40883,A,6136.933198796312,2,48
40884,A,6138.254979228114,2,45
40885,A,6141.666386443948,2,46
40886,A,6144.492514398782,2,49
40887,A,6211.771615812751,2,21
40888,A,6148.429360719815,2,35
40889,A,6136.934293374121,2,42
40890,A,6151.713118701645,2,36
40891,A,6189.176803635563,2,45
40892,A,6137.1097258688715,2,40
40893,A,6150.28111457432,2,41
40894,A,6159.07964390104,2,43
40895,A,6141.347327796186,2,36
40896,A,6142.598565770482,2,44
40897,A,6144.141776789294,2,36
40898,A,6136.2705122708985,2,45
40899,A,6161.520787980147,2,42
40900,A,6140.307067913998,2,51
40901,A,6156.094435011205,2,42
40902,A,6140.717776276734,2,50
40903,A,6144.121213194529,2,46
40904,A,6139.206397931473,2,42
40905,A,6147.3355552952635,2,45
40906,A,6151.2446204361795,2,37
40907,A,6136.971438697066,2,45
40908,A,6139.787416313485,2,42
40909,A,6136.880302557415,2,48
40910,A,6145.333149199802,2,44
40911,A,6139.506213204004,2,36
40912,A,6146.232980287697,2,47
40913,A,6137.161512984231,2,45
40914,A,6149.52017641675,2,36
40915,A,6143.180541968549,2,42
40916,A,6141.256140904825,2,36
40917,A,6159.641054820622,2,40
40918,A,6141.6291829702295,2,37
40919,A,6148.778765697353,2,51
40920,A,6152.694690135516,2,41
40921,A,6156.325322298461,2,33
40922,A,6139.102932212881,2,42
40923,A,6132.384368219169,2,44
40924,A,6145.403702892425,2,55
40925,A,6153.659137822821,2,50
40926,A,6142.018559114514,2,48
40927,A,6133.651456965623,2,42
40928,A,6144.785351005251,2,52
40929,A,6140.2166416505415,2,48
40930,A,6145.279641754083,2,42
40931,A,6157.761562900771,2,51
40932,A,6160.103136111618,2,30
40933,A,6143.941035731467,2,40
40934,A,6136.045252234266,2,49
40935,A,6148.788540100982,2,48
40936,A,6150.249687986871,2,55
40937,A,6156.255686224836,2,33
40938,A,6144.105091838249,2,51
40939,A,6155.254391011626,2,58
40940,A,6153.879929449141,2,33
40941,A,6139.758712448816,2,39
40942,A,6160.485962101056,2,38
40943,A,6137.36054536622,2,52
40944,A,6138.937025956323,2,43
40945,A,6194.6796435648275,2,33
40946,A,6133.256634388218,2,42
40947,A,6139.3209871512845,2,48
40948,A,6141.33543638351,2,39
40949,A,6148.582299790039,2,45
40950,A,6138.575106022874,2,50
40951,A,6142.129361170151,2,37
40952,A,6135.029066453967,2,47
40953,A,6136.290145663733,2,48
40954,A,6154.802623574158,2,43
40955,A,6136.735267768948,2,42
40956,A,6133.474410374763,2,47
40957,A,6138.543436313624,2,48
40958,A,6145.735074541264,2,51
40959,A,6136.519189349297,2,46
40960,A,6131.0492954778365,2,45
40961,A,6158.464268354995,2,52
40962,A,6145.136909099851,2,39
40963,A,6132.474315478124,2,45
40964,A,6144.24762649495,2,53
40965,A,6143.988471075463,2,43
40966,A,6139.8581090277075,2,39
40967,A,6150.954460295319,2,45
40968,A,6147.748102253298,2,45
40969,A,6149.327014381608,2,42
40970,A,6143.670291500766,2,54
40971,A,6141.124796197706,2,41
40972,A,6143.42573848016,2,45
40973,A,6137.37392564301,2,45
40974,A,6137.855387875718,2,39
40975,A,6150.019541006312,2,47
40976,A,6143.263375625438,2,42
40977,A,6136.503409860102,2,45
40978,A,6147.407909337142,2,33
40979,A,6136.509292849657,2,50
40980,A,6151.251997601808,2,36
40981,A,6141.321529160098,2,42
40982,A,6139.31908534901,2,48
40983,A,6153.365664171332,2,33
40984,A,6135.041005012056,2,42
40985,A,6140.765852199528,2,39
40986,A,6136.425804227824,2,48
40987,A,6130.980834501359,2,44
40988,A,6139.156091973418,2,41
40989,A,6133.576373513973,2,44
40990,A,6134.309563074135,2,49
40991,A,6136.504710696977,2,46
40992,A,6159.115962629161,2,47
40993,A,6138.8485501882315,2,45
40994,A,6149.960406460899,2,32
40995,A,6141.930289572143,2,39
40996,A,6145.4566135060095,2,36
40997,A,6140.181989666142,2,42
40998,A,6140.723169426528,2,39
40999,A,6167.1440781009505,2,29
41000,A,6137.331158636391,2,43
41001,A,6149.43371549175,2,35
41002,A,6149.842449531917,2,48
41003,A,6145.569269360119,2,55
41004,A,6142.187353899704,2,45
41005,A,6143.942235331616,2,42
41006,A,6133.55259671063,2,45
41007,A,6172.514198782482,2,34
41008,A,6133.514443018182,2,42
41009,A,6163.607696555501,2,33
41010,A,6148.9920088084045,2,57
41011,A,6140.828664899292,2,51
41012,A,6146.370995333878,2,42
41013,A,6149.891721948621,2,43
41014,A,6133.287963049972,2,41
41015,A,6134.516417245606,2,48
41016,A,6148.970836427524,2,42
41017,A,6145.976172852632,2,36
41018,A,6168.087540012066,2,48
41019,A,6140.67254670807,2,42
41020,A,6139.369217061273,2,45
41021,A,6157.635131899591,2,41
41022,A,6133.052830958094,2,44
41023,A,6138.297298372584,2,51
41024,A,6157.417998810797,2,38
41025,A,6151.499575927908,2,36
41026,A,6140.652619084068,2,51
41027,A,6137.712895314464,2,39
41028,A,6170.696726896716,2,36
41029,A,6135.558588125718,2,39
41030,A,6151.271534854596,2,45
41031,A,6135.218115722276,2,48
41032,A,6150.0054977282925,2,51
41033,A,6145.3577964837605,2,51
41034,A,6136.597199355641,2,46
41035,A,6141.624416982145,2,44
41036,A,6150.090679329055,2,39
41037,A,6153.825062065604,2,36
41038,A,6135.57307598048,2,42
41039,A,6135.240437257892,2,41
41040,A,6139.968019754016,2,40
41041,A,6142.632681327615,2,42
41042,A,6144.057490810456,2,39
41043,A,6137.990870504331,2,48
41044,A,6146.461798881629,2,45
41045,A,6135.886048308748,2,48
41046,A,6134.022420588406,2,51
41047,A,6136.987757320245,2,45
41048,A,6149.001781193817,2,48
41049,A,6152.566842674588,2,40
41050,A,6141.059838834041,2,47
41051,A,6135.039537659884,2,49
41052,A,6138.459353867789,2,52
41053,A,6190.742685625147,2,39
41054,A,6136.356514689356,2,48
41055,A,6156.460716136508,2,42
41056,A,6142.216626835295,2,36
41057,A,6154.526368665215,2,48
41058,A,6137.2315968297735,2,50
41059,A,6140.507182373863,2,45
41060,A,6133.222488722015,2,47
41061,A,6133.258459475506,2,46
41062,A,6156.731964949294,2,39
41063,A,6137.39809959998,2,39
41064,A,6139.094717121861,2,52
41065,A,6134.417560805306,2,43
41066,A,6142.109170800768,2,38
41067,A,6144.371695351968,2,47
41068,A,6143.000125208692,2,50
41069,A,6139.398207133479,2,48
41070,A,6141.826339838608,2,36
41071,A,6150.719506553491,2,45
41072,A,6138.340500875572,2,52
41073,A,6138.637011127683,2,45
41074,A,6140.382096469282,2,47
41075,A,6137.70409795574,2,45
41076,A,6159.020047927627,2,40
41077,A,6170.049485796488,2,30
41078,A,6158.277202703043,2,39
41079,A,6133.423385136621,2,42
41080,A,6158.9427941412005,2,45
41081,A,6139.037451710461,2,48
41082,A,6132.779955504014,2,40
41083,A,6133.945716803938,2,42
41084,A,6134.867121341402,2,45
41085,A,6149.479310627641,2,44
41086,A,6139.772946422141,2,45
41087,A,6141.4922325975385,2,36
41088,A,6136.058071825579,2,50
41089,A,6137.698976748725,2,39
41090,A,6146.687113550301,2,49
41091,A,6136.866363920976,2,42
41092,A,6138.142039891287,2,45
41093,A,6135.627272183793,2,42
41094,A,6140.78143700152,2,51
41095,A,6136.95407102915,2,48
41096,A,6129.804696248587,2,45
41097,A,6137.382285231027,2,51
41098,A,6132.8471031792715,2,48
41099,A,6140.763262834251,2,37
41100,A,6137.143755827771,2,51
41101,A,6135.265567026038,2,41
41102,A,6144.37182000565,2,51
41103,A,6140.4247526750305,2,50
41104,A,6138.5127318629,2,50
41105,A,6136.895357725157,2,51
41106,A,6137.615867012123,2,51
41107,A,6146.148786388097,2,33
41108,A,6153.493361603037,2,57
41109,A,6148.38778975174,2,47
41110,A,6167.54121862027,2,33
41111,A,6142.043340322628,2,37
41112,A,6140.481607564881,2,46
41113,A,6145.171957831733,2,41
41114,A,6142.732422913589,2,43
41115,A,6140.6851732404675,2,46
41116,A,6132.359232236287,2,43
41117,A,6145.095902672817,2,40
41118,A,6156.0945652229,2,33
41119,A,6147.949409200535,2,52
41120,A,6157.69709742467,2,36
41121,A,6140.723607642957,2,45
41122,A,6148.299347808032,2,36
41123,A,6136.394712495754,2,46
41124,A,6145.342310032636,2,36
41125,A,6155.279995980532,2,50
41126,A,6129.231884422573,2,45
41127,A,6140.952749019474,2,42
41128,A,6161.647166553586,2,34
41129,A,6131.316161792665,2,45
41130,A,6142.397753025992,2,50
41131,A,6144.073697022069,2,42
41132,A,6147.663585367232,2,39
41133,A,6144.537419647798,2,40
41134,A,6152.044622510257,2,39
41135,A,6154.91243665822,2,42
41136,A,6151.956726039223,2,33
41137,A,6135.931158574198,2,45
41138,A,6135.393234490858,2,42
41139,A,6143.9834013074915,2,54
41140,A,6139.0697062252675,2,42
41141,A,6134.865395271196,2,46
41142,A,6147.096149357476,2,39
41143,A,6133.161779552702,2,43
41144,A,6160.263727308418,2,37
41145,A,6142.792288633743,2,45
41146,A,6131.790696719979,2,45
41147,A,6146.4102509917,2,54
41148,A,6155.197846108401,2,36
41149,A,6136.152033144576,2,48
41150,A,6133.530257774959,2,45
41151,A,6144.527505856044,2,36
41152,A,6141.975430978707,2,39
41153,A,6132.655407805648,2,43
41154,A,6146.522449015683,2,49
41155,A,6137.5231623776335,2,48
41156,A,6151.408598080737,2,39
41157,A,6135.025375861228,2,47
41158,A,6144.01224541779,2,43
41159,A,6140.603050293883,2,43
41160,A,6153.923045358632,2,33
41161,A,6133.2405483274315,2,45
41162,A,6150.2555059298265,2,58
41163,A,6145.0311558454105,2,39
41164,A,6149.304218560867,2,33
41165,A,6184.9820319926675,2,33
41166,A,6135.589343703727,2,48
41167,A,6156.310491989808,2,57
41168,A,6143.581444723962,2,39
41169,A,6136.780219248333,2,42
41170,A,6161.762718141191,2,38
41171,A,6143.165253480858,2,47
41172,A,6137.861449786764,2,45
41173,A,6129.0642742806185,2,48
41174,A,6137.64354108688,2,41
41175,A,6161.970423050924,2,51
41176,A,6150.790006186583,2,36
41177,A,6133.672978193147,2,47
41178,A,6141.077711486039,2,38
41179,A,6135.4853579475375,2,45
41180,A,6140.292412155064,2,45
41181,A,6154.1952526329615,2,36
41182,A,6148.969067938144,2,49
41183,A,6141.660702410675,2,45
41184,A,6135.321125839003,2,44
41185,A,6156.2092530369055,2,39
41186,A,6136.201843210309,2,42
41187,A,6136.641398550066,2,47
41188,A,6156.828942348907,2,42
41189,A,6141.619853490495,2,42
41190,A,6143.733226724289,2,51
41191,A,6145.413281458458,2,50
41192,A,6141.925207638491,2,42
41193,A,6160.687018363905,2,44
41194,A,6156.261379965773,2,51
41195,A,6136.731448326341,2,42
41196,A,6138.071416571829,2,48
41197,A,6132.732016069772,2,44
41198,A,6145.959639590504,2,48
41199,A,6141.141647885766,2,43
41200,A,6143.835590779519,2,45
41201,A,6136.908818094752,2,37
41202,A,6139.71976036551,2,42
41203,A,6146.103283519114,2,45
41204,A,6136.355562907772,2,43
41205,A,6151.4464941073065,2,48
41206,A,6142.639537547368,2,45
41207,A,6139.135466418897,2,51
41208,A,6144.5652537311325,2,54
41209,A,6159.1085302615475,2,34
41210,A,6144.422942667443,2,42
41211,A,6144.395298379981,2,45
41212,A,6143.6995350973475,2,42
41213,A,6136.678568269039,2,51
41214,A,6144.774225322405,2,57
41215,A,6154.898103151337,2,36
41216,A,6141.414817845421,2,51
41217,A,6162.800580847513,2,48
41218,A,6133.821659886166,2,50
41219,A,6166.175166209646,2,30
41220,A,6145.675792409228,2,40
41221,A,6136.634922275562,2,52
41222,A,6148.903156768631,2,42
41223,A,6138.577910454749,2,39
41224,A,6149.019089870784,2,34
41225,A,6148.558486619317,2,46
41226,A,6163.917692325896,2,31
41227,A,6172.986135883065,2,39
41228,A,6134.3278050182,2,39
41229,A,6142.274563924367,2,36
41230,A,6135.227793727422,2,42
41231,A,6138.1059767660245,2,46
41232,A,6141.7167409857375,2,45
41233,A,6142.680405740645,2,36
41234,A,6174.088473119134,2,34
41235,A,6152.480849838993,2,33
41236,A,6141.307395734219,2,49
41237,A,6135.858344549649,2,49
41238,A,6145.8435237459225,2,44
41239,A,6158.483758429268,2,33
41240,A,6153.344117044189,2,46
41241,A,6143.295512193668,2,48
41242,A,6173.331263840513,2,30
41243,A,6143.855487504133,2,37
41244,A,6141.702098252332,2,48
41245,A,6148.738880595633,2,43
41246,A,6143.3600548066925,2,39
41247,A,6137.765363246008,2,39
41248,A,6144.2212960505485,2,48
41249,A,6137.1302509719235,2,51
41250,A,6157.021180686662,2,37
41251,A,6149.098375238291,2,39
41252,A,6157.9233068096455,2,31
41253,A,6145.294598162383,2,39
41254,A,6143.114490616504,2,51
41255,A,6139.673207553838,2,52
41256,A,6136.793493275479,2,45
41257,A,6143.4493961168755,2,41
41258,A,6158.8755616905955,2,41
41259,A,6161.838839632471,2,31
41260,A,6140.900879685719,2,48
41261,A,6137.7970086096375,2,49
41262,A,6156.1396090040125,2,45
41263,A,6156.831539289403,2,36
41264,A,6135.698959850572,2,46
41265,A,6156.855671255866,2,31
41266,A,6137.851670903115,2,48
41267,A,6137.644627128612,2,44
41268,A,6139.018438619111,2,39
41269,A,6151.0562647385295,2,33
41270,A,6145.102891692126,2,36
41271,A,6134.509281673312,2,39
41272,A,6137.715935298036,2,41
41273,A,6139.990431676642,2,42
41274,A,6142.477375144957,2,54
41275,A,6141.055102661147,2,45
41276,A,6142.395622611231,2,48
41277,A,6134.668410015432,2,47
41278,A,6140.349051974183,2,45
41279,A,6141.931991815532,2,49
41280,A,6162.98389977704,2,42
41281,A,6140.574411961367,2,44
41282,A,6155.202595169553,2,43
41283,A,6155.762602206978,2,36
41284,A,6143.706776054961,2,49
41285,A,6140.816340615206,2,50
41286,A,6149.512264976208,2,42
41287,A,6156.280858499654,2,33
41288,A,6134.706273327224,2,45
41289,A,6133.206579339739,2,41
41290,A,6140.916551839087,2,51
41291,A,6168.831743562056,2,39
41292,A,6149.037573967233,2,33
41293,A,6141.984885395145,2,49
41294,A,6131.4431943149775,2,48
41295,A,6137.007166195603,2,40
41296,A,6152.1569220740175,2,42
41297,A,6141.420846496692,2,39
41298,A,6152.321780555381,2,36
41299,A,6149.544947423348,2,33
41300,A,6136.096797806379,2,46
41301,A,6163.7933330365995,2,33
41302,A,6141.459126791744,2,48
41303,A,6134.066989175827,2,39
41304,A,6138.038152504257,2,51
41305,A,6137.709476030747,2,45
41306,A,6147.026520731533,2,53
41307,A,6132.937225615381,2,39
41308,A,6144.597419878543,2,51
41309,A,6158.457288388673,2,42
41310,A,6144.493435613811,2,54
41311,A,6145.173919190588,2,37
41312,A,6147.605597047077,2,48
41313,A,6162.061737662859,2,33
41314,A,6142.834157440866,2,36
41315,A,6134.220210915718,2,42
41316,A,6159.501242944914,2,54
41317,A,6141.41579589148,2,44
41318,A,6137.514657328998,2,42
41319,A,6138.513156025275,2,45
41320,A,6137.032638270064,2,45
41321,A,6161.504629869143,2,34
41322,A,6152.895552347807,2,37
41323,A,6142.9441531019365,2,42
41324,A,6155.298553590268,2,52
41325,A,6146.667501653912,2,53
41326,A,6139.236073152811,2,45
41327,A,6140.985202362284,2,51
41328,A,6141.028387828693,2,45
41329,A,6129.553562628007,2,45
41330,A,6147.992214957231,2,43
41331,A,6144.139837264763,2,42
41332,A,6139.527093876652,2,48
41333,A,6139.978719425994,2,42
41334,A,6140.583351466381,2,51
41335,A,6137.802760144582,2,51
41336,A,6155.1004059563165,2,36
41337,A,6156.681058813752,2,30
41338,A,6135.884128293706,2,46
41339,A,6138.325411558813,2,42
41340,A,6139.810635116908,2,54
41341,A,6144.472478735721,2,53
41342,A,6142.060386402836,2,52
41343,A,6138.903292735316,2,51
41344,A,6149.840149301291,2,41
41345,A,6147.049629157048,2,45
41346,A,6147.265773956119,2,51
41347,A,6159.094748901069,2,33
41348,A,6144.769837380372,2,48
41349,A,6141.477889161658,2,39
41350,A,6135.367879695977,2,44
41351,A,6162.76556848962,2,29
41352,A,6133.687875928926,2,43
41353,A,6134.23439813705,2,46
41354,A,6152.985211003367,2,47
41355,A,6145.218126293483,2,51
41356,A,6131.612493812675,2,45
41357,A,6139.219815830553,2,45
41358,A,6137.190226257372,2,40
41359,A,6136.842949731629,2,41
41360,A,6147.902816972951,2,46
41361,A,6139.65943374459,2,39
41362,A,6141.058665954876,2,40
41363,A,6166.037376886035,2,35
41364,A,6138.248786655658,2,44
41365,A,6147.887960928486,2,50
41366,A,6133.02145837914,2,42
41367,A,6169.518870628439,2,36
41368,A,6137.264132495314,2,51
41369,A,6133.615990965517,2,42
41370,A,6143.224502667019,2,51
41371,A,6145.430491197139,2,36
41372,A,6137.457381983561,2,48
41373,A,6140.187405978868,2,38
41374,A,6184.063453503741,2,30
41375,A,6135.240546492417,2,44
41376,A,6204.261427503322,2,27
41377,A,6143.566758298249,2,45
41378,A,6144.655353873318,2,42
41379,A,6137.5610109734735,2,45
41380,A,6154.333621662494,2,33
41381,A,6148.20020211574,2,36
41382,A,6148.591469161243,2,54
41383,A,6139.013136881137,2,48
41384,A,6138.1674660434155,2,48
41385,A,6150.524096110121,2,41
41386,A,6151.134382445777,2,36
41387,A,6134.7039896836095,2,45
41388,A,6143.061004402642,2,51
41389,A,6138.322073808978,2,50
41390,A,6131.859810758615,2,48
41391,A,6139.7448029637135,2,45
41392,A,6163.003949424449,2,31
41393,A,6133.993137916694,2,47
41394,A,6144.411226708976,2,39
41395,A,6128.724990374332,2,40
41396,A,6164.865311030854,2,35
41397,A,6144.8978919497085,2,42
41398,A,6145.030829760336,2,47
41399,A,6136.279502464135,2,48
41400,A,6138.258837299917,2,52
41401,A,6165.966060663598,2,31
41402,A,6157.201104136205,2,55
41403,A,6159.482904021045,2,39
41404,A,6135.694276336275,2,45
41405,A,6139.51941442984,2,39
41406,A,6147.859294958461,2,43
41407,A,6145.349644647502,2,45
41408,A,6140.415703200893,2,40
41409,A,6147.16845856575,2,33
41410,A,6150.773536200391,2,36
41411,A,6142.108293818224,2,40
41412,A,6144.168714413276,2,42
41413,A,6144.715433139804,2,45
41414,A,6144.982625475509,2,54
41415,A,6139.535652095514,2,45
41416,A,6171.170494978218,2,40
41417,A,6139.142984291439,2,36
41418,A,6143.303291796265,2,54
41419,A,6140.844696583104,2,48
41420,A,6150.052673663381,2,57
41421,A,6165.892513705586,2,39
41422,A,6137.596756688629,2,45
41423,A,6144.249936412877,2,40
41424,A,6136.043020408103,2,45
41425,A,6134.33594826317,2,40
41426,A,6134.644055842106,2,42
41427,A,6137.597557634075,2,40
41428,A,6142.149009709874,2,42
41429,A,6136.927111764559,2,43
41430,A,6146.111713481028,2,42
41431,A,6133.707277643907,2,45
41432,A,6153.446543801555,2,33
41433,A,6145.756948549006,2,36
41434,A,6152.026279693052,2,54
41435,A,6146.670113038845,2,56
41436,A,6145.384405546431,2,49
41437,A,6137.291321640752,2,51
41438,A,6138.32828218255,2,54
41439,A,6134.208399162766,2,48
41440,A,6138.255171975994,2,49
41441,A,6139.075232865932,2,42
41442,A,6140.419516942057,2,51
41443,A,6134.416007315983,2,44
41444,A,6145.620112890498,2,38
41445,A,6138.06261182523,2,45
41446,A,6154.807192008513,2,33
41447,A,6146.23566896315,2,45
41448,A,6149.86362520674,2,36
41449,A,6150.608391344281,2,33
41450,A,6132.668230445548,2,48
41451,A,6141.412476605983,2,46
41452,A,6136.190554307966,2,48
41453,A,6182.716169484253,2,33
41454,A,6148.4297407525855,2,47
41455,A,6142.109274070478,2,45
41456,A,6136.393360934774,2,48
41457,A,6142.813714609464,2,50
41458,A,6137.748245800711,2,44
41459,A,6134.7808846301405,2,46
41460,A,6136.905152588157,2,41
41461,A,6134.180205248823,2,49
41462,A,6167.154157101071,2,40
41463,A,6144.830532640626,2,51
41464,A,6137.292017603328,2,51
41465,A,6138.761806506435,2,47
41466,A,6144.375798500081,2,46
41467,A,6139.787612749188,2,40
41468,A,6134.88919181437,2,42
41469,A,6152.545502763221,2,45
41470,A,6136.653176598019,2,45
41471,A,6174.088648636771,2,31
41472,A,6146.440151861777,2,48
41473,A,6148.627585166937,2,43
41474,A,6150.252214422735,2,33
41475,A,6139.795516989284,2,48
41476,A,6137.589766130056,2,48
41477,A,6153.465972246554,2,58
41478,A,6135.986371955983,2,49
41479,A,6168.031870680412,2,41
41480,A,6144.799599354105,2,48
41481,A,6146.246244612277,2,41
41482,A,6141.6085655101,2,43
41483,A,6135.9015064338355,2,46
41484,A,6135.190755067722,2,48
41485,A,6159.541292331589,2,63
41486,A,6167.472551680423,2,34
41487,A,6145.081505994197,2,46
41488,A,6163.511126747926,2,31
41489,A,6146.063869094466,2,54
41490,A,6138.944068027099,2,40
41491,A,6150.618469892215,2,39
41492,A,6143.354922572642,2,50
41493,A,6145.345245264587,2,42
41494,A,6144.768903301175,2,45
41495,A,6134.8407829049465,2,39
41496,A,6138.421552842253,2,49
41497,A,6156.387685829368,2,60
41498,A,6140.788934235512,2,52
41499,A,6137.496996151781,2,45
41500,A,6170.189437334867,2,34
41501,A,6131.406940296884,2,47
41502,A,6134.2503619824965,2,45
41503,A,6136.707427087897,2,43
41504,A,6141.035529743955,2,53
41505,A,6201.361575264943,2,29
41506,A,6136.999290307747,2,48
41507,A,6174.752433640359,2,65
41508,A,6142.386305925263,2,42
41509,A,6157.338376333147,2,42
41510,A,6135.91496328588,2,48
41511,A,6137.982385127149,2,42
41512,A,6135.194216845693,2,49
41513,A,6140.1348292129815,2,51
41514,A,6158.677264784701,2,30
41515,A,6146.9339163285995,2,45
41516,A,6137.329020716719,2,41
41517,A,6149.468502722858,2,33
41518,A,6143.910736794584,2,42
41519,A,6152.474986352877,2,46
41520,A,6146.2842648242895,2,45
41521,A,6135.886669821837,2,46
41522,A,6141.6127942239555,2,49
41523,A,6140.551953880734,2,50
41524,A,6144.816678466974,2,42
41525,A,6146.70497603736,2,51
41526,A,6134.800202710108,2,42
41527,A,6146.526368561281,2,57
41528,A,6141.195471070056,2,45
41529,A,6140.533204659811,2,36
41530,A,6148.919925979316,2,48
41531,A,6141.437307666621,2,42
41532,A,6136.8983252321395,2,50
41533,A,6138.517123889382,2,42
41534,A,6134.491460840377,2,48
41535,A,6139.848492793773,2,40
41536,A,6144.006440696217,2,42
41537,A,6150.089585634782,2,48
41538,A,6136.854980200113,2,47
41539,A,6148.829886096656,2,47
41540,A,6169.254431690419,2,31
41541,A,6143.045689398357,2,42
41542,A,6138.874236386415,2,45
41543,A,6141.5870665481025,2,51
41544,A,6177.979947623114,2,35
41545,A,6135.623580620442,2,42
41546,A,6142.820228915791,2,45
41547,A,6138.6119936907135,2,42
41548,A,6140.813665775248,2,45
41549,A,6139.2060518882045,2,42
41550,A,6134.188604741831,2,45
41551,A,6134.875055316268,2,42
41552,A,6136.423078698207,2,42
41553,A,6138.06853311023,2,45
41554,A,6146.4582746680735,2,42
41555,A,6131.429720008341,2,45
41556,A,6150.756320892428,2,45
41557,A,6135.585783598179,2,45
41558,A,6140.712384035444,2,48
41559,A,6135.809967694909,2,46
41560,A,6138.208660093389,2,50
41561,A,6172.850485184496,2,40
41562,A,6151.5744407408565,2,44
41563,A,6152.89417965625,2,53
41564,A,6132.512201487729,2,46
41565,A,6156.892775589189,2,38
41566,A,6138.49679824917,2,43
41567,A,6136.4627605154465,2,45
41568,A,6133.630046688632,2,48
41569,A,6144.50537846349,2,40
41570,A,6142.371987972923,2,39
41571,A,6138.503695521817,2,38
41572,A,6140.204491248857,2,44
41573,A,6137.157321482864,2,47
41574,A,6183.87268760873,2,39
41575,A,6129.896465313018,2,48
41576,A,6135.160096453227,2,49
41577,A,6145.540245768523,2,39
41578,A,6136.605703047065,2,39
41579,A,6143.179054469579,2,53
41580,A,6139.120357782843,2,51
41581,A,6143.950898875073,2,35
41582,A,6141.7455170696,2,52
41583,A,6142.905260404516,2,50
41584,A,6137.754948598961,2,47
41585,A,6139.8107743443,2,43
41586,A,6133.631151233655,2,40
41587,A,6141.051745690305,2,43
41588,A,6156.895065034178,2,30
41589,A,6133.7963667718595,2,42
41590,A,6150.720010210757,2,55
41591,A,6139.699805567256,2,47
41592,A,6137.199020719938,2,44
41593,A,6161.576249715527,2,30
41594,A,6159.108567669762,2,48
41595,A,6144.300843622411,2,40
41596,A,6145.612079528921,2,42
41597,A,6141.599786327626,2,42
41598,A,6140.036542886396,2,36
41599,A,6155.078959265168,2,39
41600,A,6174.0543387042535,2,44
41601,A,6166.72645218395,2,30
41602,A,6149.868282449468,2,42
41603,A,6134.52663224487,2,45
41604,A,6137.402872724806,2,39
41605,A,6134.393713838336,2,42
41606,A,6152.156041422846,2,36
41607,A,6139.416452672409,2,36
41608,A,6148.18750789254,2,46
41609,A,6140.139539225324,2,51
41610,A,6135.876211932365,2,42
41611,A,6138.386187241578,2,45
41612,A,6150.968759741133,2,54
41613,A,6140.5186067404975,2,50
41614,A,6142.655752718724,2,48
41615,A,6145.6704454641385,2,42
41616,A,6161.35850854539,2,37
41617,A,6137.911343827342,2,43
41618,A,6132.7143227198085,2,44
41619,A,6135.686791455814,2,53
41620,A,6141.182874494712,2,47
41621,A,6150.450789068523,2,50
41622,A,6136.422994817133,2,46
41623,A,6139.682509452936,2,49
41624,A,6139.037275748417,2,39
41625,A,6135.58133032161,2,44
41626,A,6147.115153636079,2,52
41627,A,6198.761705834908,2,25
41628,A,6131.245600635315,2,48
41629,A,6140.759537555512,2,48
41630,A,6136.632561340214,2,39
41631,A,6148.798248759932,2,43
41632,A,6139.426826583073,2,45
41633,A,6144.90092279136,2,51
41634,A,6180.335871284786,2,39
41635,A,6148.673165283378,2,44
41636,A,6139.230342352591,2,45
41637,A,6145.149991778573,2,37
41638,A,6140.72144199909,2,45
41639,A,6154.175408544784,2,54
41640,A,6151.003201743303,2,46
41641,A,6140.708675812305,2,48
41642,A,6139.023646327909,2,42
41643,A,6134.333256991977,2,48
41644,A,6131.847941235749,2,46
41645,A,6140.955318203828,2,46
41646,A,6145.861534672722,2,40
41647,A,6148.462930479107,2,46
41648,A,6130.182443800789,2,45
41649,A,6140.207116707084,2,48
41650,A,6139.663665157192,2,39
41651,A,6158.9430544161505,2,42
41652,A,6155.59028222449,2,36
41653,A,6143.028596034488,2,36
41654,A,6151.822264864392,2,41
41655,A,6147.673284227015,2,40
41656,A,6139.088345140005,2,45
41657,A,6132.713899807283,2,44
41658,A,6149.40484310375,2,51
41659,A,6155.457144186927,2,39
41660,A,6136.987489070103,2,48
41661,A,6152.066215085529,2,33
41662,A,6140.9880423109935,2,39
41663,A,6138.8100437303165,2,42
41664,A,6136.7269655143955,2,41
41665,A,6137.26199581386,2,39
41666,A,6138.048230535802,2,49
41667,A,6184.724013795437,2,33
41668,A,6142.013638100022,2,39
41669,A,6137.158403836146,2,51
41670,A,6142.993461296385,2,42
41671,A,6138.148988456229,2,48
41672,A,6136.757054380136,2,45
41673,A,6135.958016409915,2,45
41674,A,6134.18881049421,2,44
41675,A,6138.2071482648225,2,42
41676,A,6135.388531166715,2,39
41677,A,6176.115399221425,2,38
41678,A,6133.3687018901355,2,44
41679,A,6188.9904759133115,2,33
41680,A,6142.44670724121,2,47
41681,A,6137.875584725229,2,48
